"date","price","rate","obs","r_sq","sigma_preds_garch11ma1.norm","sigma_preds_garch11ma1.std","sigma_preds_garch11ma1.ged","sigma_preds_garch11ma1.sstd","sigma_preds_egarch11ma1.norm","sigma_preds_egarch11ma1.std","sigma_preds_egarch11ma1.ged","sigma_preds_egarch11ma1.sstd","sigma_preds_tgarch11ma1.norm","sigma_preds_tgarch11ma1.std","sigma_preds_tgarch11ma1.ged","sigma_preds_tgarch11ma1.sstd","sigma_preds_cgarch11ma1.norm","sigma_preds_cgarch11ma1.std","sigma_preds_cgarch11ma1.ged","sigma_preds_cgarch11ma1.sstd","sigma_preds_RW","sigma_preds_HA","sigma_preds_MA1","sigma_preds_MA3"
"2020-11-13",50636.31,-0.0116413597000541,2717,0.000135521255666044,0.000315999716249817,0.000314896651097601,0.000312013778939597,0.000316606285911432,0.000159573146603228,0.000156090719294665,0.000157808716576956,0.000159009729405482,0.000144343515017952,0.000141759949237187,0.000143448468189353,0.000144864061936791,0.000291615680906528,0.000313920885897417,0.000311289250562162,0.0003186842440562,9.81952264386346e-07,0.000119050036797712,0.00034249794747239,0.000167161768426534
"2020-11-16",51931.11,0.0252491246731826,2718,0.000637518296761919,0.000298029995859271,0.000296435795632961,0.000294161486984572,0.000298428288860309,0.000173333903897041,0.00017094597386585,0.000171913895324905,0.000173350187973283,0.000161265368021512,0.000159464593202991,0.00016054249135353,0.000161886410815293,0.000281961471881668,0.000293241662269848,0.000293405299224928,0.000298823203901135,0.000135521255666044,0.000119056101311287,0.000342932242568629,0.000167231168470703
"2020-11-17",51781.8,-0.00287929637983615,2719,8.29034764293753e-06,0.000320696354446661,0.000318116735367352,0.000315053058097713,0.000319088546706254,0.0001678875194212,0.000164118603707684,0.000165926813239243,0.000167160788716392,0.000154595212324594,0.000151506351024194,0.000153473527715304,0.000154684131794118,0.000323667203502423,0.000316901088168293,0.000314407392604823,0.000320706260825756,0.000637518296761919,0.000119246922877518,0.000345449214223228,0.000168057274037292
"2020-11-18",52232.17,0.00865985241305377,2720,7.49930438158731e-05,0.000293444123427537,0.000290910536797143,0.000288274082302025,0.000292635276835585,0.000162644116026547,0.000158412480270209,0.000159106691778804,0.00016073825422683,0.00015084607724551,0.000147261887017818,0.000147953015444639,0.000149748213372579,0.000277050369401502,0.000287603855639827,0.000288173080723145,0.000291326604574601,8.29034764293753e-06,0.000119206100002156,0.000345362427933473,0.000167992042074829
"2020-11-19",51651.4,-0.0111812878725835,2721,0.000125021198489584,0.000273207226552723,0.000270895089313405,0.000268659718433038,0.0002727929366249,0.0001500190498997,0.000145871348779984,0.000146718025538541,0.000148367589546068,0.000137690798273937,0.000134425858633823,0.000135154573773681,0.000137092189214712,0.000261401717329006,0.000266313326162039,0.000265350186704119,0.000268801020304474,7.49930438158731e-05,0.00011918983922386,0.000345615307025763,0.000168082750650916
"2020-11-20",52353.64,0.0135041661792795,2722,0.000182362504197596,0.000260258196167499,0.000256863686892382,0.000254270597865223,0.000258762906490377,0.000164954070620212,0.000161412298927805,0.000161280249081935,0.000163161860610944,0.000155627136153672,0.000152619784401448,0.00015248269103434,0.000154427131867145,0.000252409693013446,0.000251420843727238,0.000252094349256232,0.000256924010932197,0.000125021198489584,0.000119191983105943,0.000346090195291688,0.00016820854255481
"2020-11-23",52734.84,0.00725487079037152,2723,5.26331501849859e-05,0.000252161992249108,0.000248721698054017,0.000246538175489139,0.000250485048304664,0.000154424132218215,0.000150636313604622,0.000150882122376776,0.000152727449553331,0.000144054794720994,0.000141051113835192,0.000141213016646398,0.000143285673142068,0.000248414112349295,0.000242870411359698,0.00024449272154342,0.000246298184417475,0.000182362504197596,0.000119215199026962,0.000346799705469913,0.000168347856293061
"2020-11-24",53303.29,0.0107217176597625,2724,0.000114955229575663,0.000234035556146917,0.000230299928721627,0.000228399374917804,0.000232361456429634,0.000141608794473756,0.000138088363424192,0.000138517034780947,0.000140361074639994,0.000130709000969891,0.000128150673081173,0.000128395511168129,0.000130606583596792,0.000226409646444383,0.000223591871162169,0.000223255520547591,0.000226982018711367,5.26331501849859e-05,0.00011919073831835,0.000346820421629788,0.000168333632156178
"2020-11-25",53401.8,0.00184639791759828,2725,3.40918527011128e-06,0.000221516572996002,0.000218336710052226,0.000216739587590772,0.000220492617640846,0.000131792463016395,0.000128344231043052,0.000129053196672115,0.000130813792270812,0.000120418311293878,0.000118067991666051,0.000118549768737624,0.000120734047282693,0.000218236565515827,0.000213671926882318,0.000210476534157771,0.000215332271821878,0.000114955229575663,0.000119189182861595,0.00034706860124007,0.000168331418304095
"2020-11-26",53187.31,-0.0040246192039282,2726,1.61975597366277e-05,0.000203652203572289,0.000199648593979154,0.000198234908633689,0.000202191584101692,0.000119662887633763,0.000116638847020135,0.000117222265665156,0.000119091393373392,0.000108303545849664,0.000106472800795243,0.000106700048216755,0.000109111172260648,0.000198166113163125,0.000192301082403581,0.000193705083699837,0.000198051103424677,3.40918527011128e-06,0.000119146679191407,0.000346885148936712,0.000168251819919901
"2020-11-27",53302.48,0.00216302511073794,2727,4.67867762968288e-06,0.000187374007509263,0.000184020543439022,0.000182833789624515,0.0001865126186972,0.000117219611320119,0.000114645998331139,0.000114943431772699,0.000116890545484042,0.000107095143780476,0.000105595548314798,0.00010556422290395,0.000108011390655204,0.000184873689748065,0.000177291553972015,0.000178709318513995,0.000180964965689289,1.61975597366277e-05,0.00011910889969803,0.000346878304962553,0.000168251720603249
"2020-11-30",52639.45,-0.0125170205358201,2728,0.000156675803094143,0.000172846024459138,0.000168882526528896,0.000168217280941129,0.000171394572245051,0.000107255798287275,0.000104897798417077,0.000105127714934024,0.000107099962972313,9.71370720478919e-05,9.59022496691569e-05,9.5761930631198e-05,9.82857934867143e-05,0.000172467812434551,0.000159625436500342,0.000162678419628559,0.000166627229551821,4.67867762968288e-06,0.000119066922360514,0.000346799283995905,0.000168254860312146
"2020-12-01",52932.37,0.00554922235266874,2729,3.07938687193583e-05,0.000170299744864974,0.000166659412663134,0.000164911563674963,0.000168900737115975,0.000125542433018633,0.000123829076404313,0.000123361283718464,0.000125416026092204,0.000117842661487506,0.000116858294337466,0.000116193123028606,0.00011849276923986,0.000174925842800811,0.000161097999877388,0.000162236560054413,0.000165000311995143,0.000156675803094143,0.000119080713662579,0.000347406961765281,0.000168184240408828
"2020-12-02",53983.67,0.0196665324356476,2730,0.000386772498042379,0.000158965831337308,0.000155577039836032,0.000154041287194818,0.000157231610953528,0.00011604002838129,0.000114265782860465,0.000113942284594165,0.000115945921823782,0.00010782420888348,0.000106904706805377,0.00010633419015723,0.000108672213471087,0.000160546876993548,0.000151687605069719,0.000151081796378207,0.000153643864894969,3.07938687193583e-05,0.000119048350449624,0.000347488950036488,0.000168224181939655
"2020-12-03",53967.82,-0.000293650418607341,2731,8.62305683482668e-08,0.000173181189476687,0.000170440492254813,0.000169089392842125,0.000172531295895108,0.000112053823246694,0.000109585657667006,0.000109898073820667,0.000111596705357428,0.00010301699468365,0.000101462708480935,0.000101588224758061,0.000103569599694679,0.000172550798432598,0.00016897810388715,0.00016824224825046,0.000170659688495476,0.000386772498042379,0.000119146453838262,0.000348971286012306,0.000168547073979251
"2020-12-04",55304.72,0.0244703145041037,2732,0.000598796291929747,0.000159389429362679,0.000156470192800841,0.000155012666192438,0.00015862299668086,0.00010522492605092,0.000102522101904837,0.00010231696265267,0.000104146084452281,9.66926315560342e-05,9.48801133985051e-05,9.43322899281455e-05,9.65854900963162e-05,0.000159743149838955,0.000154601268667928,0.000152713162081362,0.000157578585955436,8.62305683482668e-08,0.000119102842034866,0.00034893806625536,0.000168438341402221
"2020-12-07",55567.38,0.00473808093073013,2733,2.24494109061485e-05,0.000189767858331236,0.00018704547960349,0.000184962014981371,0.00018865935184573,0.000104743304943807,0.000100884118445875,0.000101530243749932,0.000102920771532859,9.55128169261581e-05,9.25022335419158e-05,9.29425853848995e-05,9.4646381290045e-05,0.000207341869413663,0.000185164221990013,0.000186916209943875,0.000189446528244514,0.000598796291929747,0.000119278489581514,0.000350819926169586,0.00016918033242056
"2020-12-08",56011.89,0.0079676511879633,2734,6.34834654530529e-05,0.000174440111254115,0.000172549411537001,0.000171003929707074,0.000174442248934144,9.62277298523987e-05,9.27881835115411e-05,9.35073030851241e-05,9.48419338472778e-05,8.70421812480431e-05,8.44789167446474e-05,8.49597305759884e-05,8.66382313059379e-05,0.000172050384329799,0.000173649282426621,0.000171846804596599,0.000176020943723734,2.24494109061485e-05,0.000119243047019773,0.000350340799465962,0.000169209891328108
"2020-12-09",56632.69,0.0110223906952317,2735,0.00012149309663833,0.000165245365804385,0.000162793931574228,0.000161446671164833,0.000164809041208212,9.01584482755487e-05,8.68693970871091e-05,8.77096964030163e-05,8.89700401503371e-05,8.09854296683613e-05,7.86624414673321e-05,7.92127716871393e-05,8.08351366002546e-05,0.000164063361786589,0.000160882215223856,0.000161718582755069,0.000165860008712315,6.34834654530529e-05,0.000119222644684769,0.000350586013464307,0.000169278970582532
"2020-12-10",56230.4,-0.00712884440273379,2736,5.08204225183889e-05,0.000159924989465562,0.000157914561213225,0.000156390200556964,0.000159963638455765,8.56015921322768e-05,8.24846340834792e-05,8.34751062036679e-05,8.47094805801717e-05,7.64769650285523e-05,7.43573477518141e-05,7.50594342104823e-05,7.66303884426504e-05,0.000159505952680971,0.000156579568137661,0.000157620660841751,0.000161694786465833,0.00012149309663833,0.000119223475135374,0.000351008402375783,0.00016940004132649
"2020-12-11",55501.03,-0.0130559567804745,2737,0.000170458007453619,0.000151581508153788,0.000149475730467445,0.000148141885336688,0.000151183767481236,9.31726521632681e-05,9.02291073208585e-05,9.06641976328147e-05,9.19378821073358e-05,8.57191297226278e-05,8.35583551709742e-05,8.378610503492e-05,8.52595670147212e-05,0.000151916589711753,0.000147972336041985,0.000147646304383028,0.000152781694956867,5.08204225183889e-05,0.000119198464878475,0.000351060947448267,0.000169434180952841
"2020-12-14",55150.21,-0.00634102564956014,2738,4.02086062883796e-05,0.000150874725932083,0.000149197308762751,0.000147951041503423,0.000151047126574411,0.000110947625406006,0.000108920072665584,0.000108972055823135,0.000110233055281223,0.000105594711962899,0.00010388824323052,0.000103960486220738,0.000105056066263683,0.000150079063550862,0.000150227161703387,0.000148287385506954,0.000152304393971948,0.000170458007453619,0.000119217200091405,0.000351714402335457,0.000169644253130044
"2020-12-15",55614.04,0.00837513387566859,2739,7.01428674353716e-05,0.00014079972732554,0.000139796288402859,0.000138585663490992,0.000141745873406809,0.000112185230969755,0.000110941288485269,0.000110980067089298,0.000112285218910423,0.000107901890329605,0.0001069356824375,0.000107024287233218,0.000108084113805706,0.0001437133002211,0.000139398424047681,0.000139203325346694,0.000144459217125857,4.02086062883796e-05,0.000119188333232142,0.000351788230295566,0.000169369999945696
"2020-12-16",56507.5,0.0159376853407585,2740,0.000254009814021028,0.000135738878816693,0.000134284239087319,0.00013302538631465,0.000136153988719575,0.000104901185354952,0.000103555521646647,0.000103781198554783,0.000105048522469017,9.98777448015912e-05,9.89331920829482e-05,9.91434692537705e-05,0.000100283163377494,0.000138454919259692,0.00013519178393401,0.000134770342834793,0.00013868437305817,7.01428674353716e-05,0.000119170420352011,0.000352057677606508,0.000169371118287735
"2020-12-17",56176.07,-0.00588250719656964,2741,3.46038909176936e-05,0.000141593820069622,0.000141219023761016,0.000139612684551864,0.000143090394990828,0.000100600373820228,9.89764259733661e-05,9.95915689299648e-05,0.000100752213201547,9.47875186994499e-05,9.36785117249053e-05,9.425772575697e-05,9.53603058891364e-05,0.000145364902578239,0.000143975570748135,0.000141938935099801,0.000146292568939497,0.000254009814021028,0.000119219649776498,0.000351568751343209,0.000169649532756055
"2020-12-18",55607.24,-0.010177456902507,2742,0.000103580629002388,0.00013453178968853,0.000133407211070812,0.000132236154764238,0.000135129643254356,0.000105706294049375,0.000103943746082593,0.000103950439252271,0.000105187885600917,0.000101375509051965,9.99427806306607e-05,9.99230315528649e-05,0.000101046700505434,0.000137307774821259,0.000135782102135209,0.000134337033451298,0.000138343389320753,3.46038909176936e-05,0.000119188768112681,0.000351691159315847,0.000169660442235755
"2020-12-21",54139.25,-0.0267539774900998,2743,0.000715775311540767,0.000130962612171386,0.000130169273739111,0.000128638891936695,0.000131782073875138,0.000116656786331376,0.000115600474658392,0.000115367177966617,0.000116610341599813,0.000114218737277057,0.000113219418171833,0.000113107743025846,0.000113967984870517,0.000133221748266866,0.000133142415867038,0.000131000449799761,0.000136213428314686,0.000103580629002388,0.000119183073789766,0.000352087572698792,0.000169788938063939
"2020-12-22",55108.83,0.0177505262866094,2744,0.00031508118345161,0.000169196362974206,0.000168768887902278,0.000167414471234603,0.000170121139193867,0.000173613659338249,0.000173786278140952,0.000172550632714682,0.00017340979686346,0.000173630382605777,0.000172510475055103,0.00017211957548208,0.00017155556932195,0.000174012567393522,0.000175474840083241,0.000173397825121157,0.000177681912417802,0.000715775311540767,0.000119400649368814,0.000354728444394881,0.00017069476362081
"2020-12-23",55843.46,0.013242461882182,2745,0.000175362796701044,0.000182312230553257,0.000180726585242994,0.000178408196281801,0.000181181873724956,0.000164694032687634,0.000164167502373363,0.000163452188562329,0.000164415209513094,0.000162563680965992,0.000161187413818941,0.00016120163082487,0.000161060165979288,0.000190195991178644,0.000187680663103849,0.000185114581633926,0.000188885433351505,0.00031508118345161,0.00011947198751467,0.000355970064167004,0.000171110986993828
"2020-12-28",57172.46,0.0235198946258721,2746,0.000553185443212125,0.000177780877020855,0.000176768727696319,0.000175144612647353,0.000177738665761006,0.000153228466595501,0.000152608090274424,0.000152346915933677,0.000153429823904928,0.000149374028436633,0.000148313035874828,0.000148577274643182,0.000148889367233664,0.000183998172504443,0.000183756309122307,0.000181474296230858,0.00018487093027715,0.000175362796701044,0.000119492355885365,0.000356625397776744,0.000171318632150928
"2020-12-29",57701.4,0.00920912274015061,2747,8.48079416431592e-05,0.000199835874371151,0.000199440028440002,0.000197642779753081,0.000200506463774645,0.00014803410916787,0.000146994524440738,0.000147371833539722,0.000148513927191276,0.000142579990756733,0.000141424530548909,0.000142254907847606,0.000142749001594509,0.000204582428210605,0.000208632766204068,0.000205090369850207,0.000209737097965423,0.000553185443212125,0.0001196503497241,0.000358786895876333,0.000171986409874718
"2020-12-30",57025.84,-0.0117769382078717,2748,0.000138696273552028,0.00018774421413308,0.000187608692211578,0.000186059952329997,0.000189118614527308,0.00013647464067793,0.000135459807574156,0.000136112073527022,0.000137282373608487,0.000129945270034361,0.000129102414844682,0.00013000061201041,0.000130811038796345,0.000191223136540047,0.000194915857147255,0.000193730274410908,0.000196815124939755,8.48079416431592e-05,0.000119637661301638,0.000358960605327453,0.000172002077966839
